Date,Shift,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,S/M,C/S,C/M,bentonite,freshSilicaSand,lca,returnSand,water,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,
"2025-01-29 00:00:00.0","2",8.54,35.0,2270.0,64.65,2.82,5.315,3.1,90.5,560.0,455.0,32.0,3.2,8.42466039707419,0.0032732188926374284,0.027575757575757576,0.013969853975291343,0.013935870423330492,0.005575916640961159,0.9536307504091097,0.01288760855130732,8.55,36.1667,2266.6667,64.83,2.8,5.43,3.1833,90.1667,521.6667,500.0,31.8333,3.3
"2025-01-29 00:00:00.0","3",8.555,36.25,2252.5,64.83,2.8,5.43,3.1875,90.25,523.75,500.0,32.375,3.3,6.654985916982928,0.046471377193156756,0.30926636076325986,0.01375329042709049,0.013924015452599983,0.005574370600356539,0.9528838633088098,0.013864460211143183,8.53,36.75,2240.0,64.83,2.8,5.39,3.2,92.5,552.5,495.0,36.5,3.3
"2025-01-30 00:00:00.0","1",8.53,37.625,2200.0,64.83,2.8,5.39,3.25,92.375,548.75,487.5,36.625,3.3,6.775088738302678,0.06065500571537436,0.4109430461439174,0.013797295323162968,0.01390685977836676,0.005679090928063109,0.9516455537700608,0.01497120020034643,8.506,38.2,2172.0,64.782,2.864,5.366,3.26,93.6,552.0,460.0,37.2,3.3
"2025-01-30 00:00:00.0","2",8.5038,38.25,2161.25,64.7775,2.87,5.3725,3.25,93.75,550.0,457.5,36.25,3.25,7.0229654456193344,0.05587987188664724,0.39244240936555885,0.013657267958682908,0.013914397801907171,0.005561351180593309,0.9521150766246933,0.014751906434123335,8.525,38.0,2265.0,64.77,2.88,5.41,3.25,90.0,530.0,500.0,39.0,3.1
"2025-01-30 00:00:00.0","3",8.5062,38.125,2236.25,64.77,2.88,5.41,3.2625,90.25,525.0,500.0,38.375,3.1,6.081950031759475,0.07138447104530715,0.4341567859411391,0.013322758840991577,0.014501374133249617,0.005562623575610374,0.9517043107578935,0.014908932692254732,8.5,37.4,2304.0,64.77,2.88,5.366,3.2,93.0,582.0,492.0,41.6,3.1
"2025-01-31 00:00:00.0","1",8.5,38.0,2282.5,64.77,2.88,5.355,3.2375,94.875,576.25,493.75,41.375,3.1,7.07273446774832,0.05824924706017764,0.41198145740290587,0.0132960201389022,0.01454831228076901,0.005635314638400644,0.9507197485192924,0.015800604422635818,8.46,39.5,2135.0,64.74,2.96,5.4,3.35,97.5,535.0,535.0,37.5,3.1
"2025-01-31 00:00:00.0","2",8.46,38.125,2231.25,64.74,2.96,5.35,3.25,93.375,551.25,551.25,36.125,3.1,5.767975266872775,0.07131696473719766,0.411354488712594,0.013384796366886135,0.014522424264531543,0.005594667055755167,0.9520509219573583,0.01444719035546882,8.52,37.5,2268.3333,64.74,2.96,5.3,3.2,91.0,531.6667,500.0,38.5,3.1
"2025-01-31 00:00:00.0","3",8.52,37.375,2253.75,64.74,2.96,5.3,3.2125,90.75,531.25,500.0,38.625,3.1,7.672578544565901,0.042058529030879935,0.3226973674583315,0.013321032574020106,0.014528116431860114,0.005561207773620045,0.9518718421824077,0.014717801038092119,8.46,37.5,2260.0,64.74,2.96,5.49,3.2,94.5,550.0,490.0,39.5,3.1
"2025-02-01 00:00:00.0","1",8.46,39.0,2227.5,64.74,2.96,5.4188,3.325,93.875,541.25,490.0,39.5,3.1,5.852819196208156,0.07002922989969884,0.40986842105263155,0.0133448894942116,0.014491425741348355,0.00556429146288615,0.9509069522689283,0.015692441032625515,8.535,37.8333,2248.3333,64.3567,2.8433,5.4333,3.2167,92.6667,571.6667,450.0,36.6667,3.1
"2025-02-01 00:00:00.0","2",8.5387,38.0,2246.25,64.3375,2.8375,5.4375,3.2375,93.125,566.25,452.5,35.5,3.075,7.260044301863732,0.05498701540090936,0.39920816783786534,0.013226676117306062,0.014551453246758727,0.0055691267862341305,0.9518143961927424,0.014838347656958668,8.5,38.0,2330.0,64.28,2.82,5.45,3.25,89.0,520.0,480.0,39.5,3.0
